rank,tool2,known,Bray-Curtis distance,Completeness,F1 score,False negatives,False positives,Jaccard index,L1 norm error,Purity,Shannon diversity,Shannon equitability,Sum of abundances,Taxon counts,True positives,Unweighted UniFrac (CAMI),Unweighted UniFrac error,Weighted UniFrac (CAMI),Weighted UniFrac error
family,sylph,30,0.190311882021378,0.757399254279601,0.861826129667866,44.8,0,0.757399254279601,0.379755323918679,1,3.96119374437822,0.80176363905163,1,140.2,140.2,,,,
family,sylph,40,0.282608607680669,0.683487434946317,0.811874131243282,61,0,0.683487434946317,0.561803638803754,1,3.95339412631164,0.810592408987497,1,132.4,132.4,,,,
family,sylph,50,0.335300998574622,0.611507921625569,0.758811991085392,75.8,0,0.611507921625569,0.667147300956757,1,3.83741320472509,0.802837193089079,1,119.2,119.2,,,,
family,sylph,60,0.370109816393665,0.559615872188249,0.717540048431626,88.8,0,0.559615872188249,0.734069385919336,1,3.88028689912695,0.821779586955125,1,112.6,112.6,,,,
family,sylph,70,0.474313628519852,0.448457106848029,0.618885693110832,112.4,0,0.448457106848029,0.93785602228806,1,3.75958112040455,0.83273956008575,1,91.6,91.6,,,,
family,sylph,80,0.536728174788757,0.393865462066492,0.564698282423958,126.8,0,0.393865462066492,1.0521644018825,1,3.69865294508526,0.839177114473619,1,82.4,82.4,,,,
family,sylph,90,0.581088122985656,0.306027697851917,0.468448640173332,141.8,0,0.306027697851917,1.14729406941997,1,3.51885742588994,0.852193778037752,1,62.4,62.4,,,,
family,sylph,100,0.628709547722945,0.231351895630855,0.375578708689409,160.8,0,0.231351895630855,1.24797963040957,1,3.02203514744336,0.780512460826887,1,48.2,48.2,,,,
order,SingleM,0,0.0231742135698626,1,1,0,0,1,0.04605547050934,1,3.39703629438781,0.744331601453105,0.987175771696117,96.2,96.2,,,,
order,SingleM,10,0.0230134253082822,0.993715478901525,0.996841108117516,0.6,0,0.993715478901525,0.0456371115908559,1,3.41722485626865,0.741110909763983,0.983632978718589,101.4,101.4,,,,
order,SingleM,20,0.0274623416167873,0.985802090334395,0.990216966069309,1.6,0.6,0.980821696612395,0.054337488805459,0.994751863009355,3.54105825025915,0.759981254956856,0.979587131367205,106,105.4,,,,
order,SingleM,30,0.0296015601842516,0.984007828928608,0.987477095095177,1.8,1,0.975280784614225,0.058557467000176,0.991026375677155,3.51840785810008,0.74754566084518,0.979997463369311,110.8,109.8,,,,
order,SingleM,40,0.0309494978268488,0.984350368246472,0.988397984301977,1.8,0.8,0.977173927671535,0.0611395382667782,0.992563719523839,3.52189997645684,0.746046580409656,0.97558742509227,112.8,112,,,,
order,SingleM,50,0.0351728084669124,0.982224797490284,0.983848401233286,2,1.6,0.968280715948889,0.0691984357569543,0.985921375128999,3.57307472276112,0.758727787175864,0.968783580636986,111.2,109.6,,,,
order,SingleM,60,0.0302895113782537,0.984232982004849,0.990258681929834,1.8,0.4,0.980729942157634,0.0597728137472231,0.996367521367521,3.63428213194002,0.768641493223158,0.975092707681327,113.6,113.2,,,,
order,SingleM,70,0.0350629123634068,0.980418861662881,0.983305413427657,2.4,1.6,0.967247083475323,0.0683797577311159,0.986472416472417,3.59560964360928,0.753385495779776,0.963382004443903,118.4,116.8,,,,
order,SingleM,80,0.0385903408651815,0.960798585705462,0.970816621063219,5,2.4,0.943534400915655,0.0750689948599699,0.981225298253696,3.64619940665602,0.75673218763088,0.959595546769554,124.2,121.8,,,,
order,SingleM,90,0.0515990169620326,0.963843820756203,0.974480567423291,4.6,1.6,0.950371398935924,0.100804312244894,0.985789123149144,3.5880066196297,0.752138923852631,0.957663535001232,118.4,116.8,,,,
order,SingleM,100,0.0456933186510442,0.955052475404999,0.971610556015478,5.6,1.4,0.944803815176584,0.0895699423789437,0.988871860219498,3.63171922692178,0.758113409356608,0.962119393447534,120.8,119.4,,,,
order,MetaPhlAn,0,0.107706725198708,0.79039607348318,0.882636223769161,20.2,0,0.79039607348318,0.215413450397415,1,3.27893373659391,0.75764987911347,1,76,76,,,,
order,MetaPhlAn,10,0.144563068492361,0.727008554363401,0.84097732474372,28.2,0,0.727008554363401,0.28904905784467,1,3.28141050291711,0.763718918449372,1,73.8,73.8,,,,
order,MetaPhlAn,20,0.208700648786781,0.673545527983654,0.804573326771399,35,0,0.673545527983654,0.417227496233735,1,3.32999051888606,0.779450995337842,1,72,72,,,,
order,MetaPhlAn,30,0.246328299714415,0.618879649564094,0.764276769974993,42.6,0,0.618879649564094,0.492275075208029,1,3.18679491642273,0.752865785679419,1,69,69,,,,
order,MetaPhlAn,40,0.287334767732214,0.600466320596191,0.749947944322479,45.4,0,0.600466320596191,0.574615691718988,1,3.25516313852636,0.771466388083785,1,68.4,68.4,,,,
order,MetaPhlAn,50,0.344231386281191,0.551496688332972,0.710220864639613,50.2,0,0.551496688332972,0.688159324615454,1,3.09599082058609,0.752718333922769,1,61.4,61.4,,,,
order,MetaPhlAn,60,0.351121576119096,0.514794638300144,0.67927574385976,55.8,0,0.514794638300144,0.701635107516757,1,3.15254219088449,0.773524313254393,1,59.2,59.2,,,,
order,MetaPhlAn,70,0.423169726512596,0.46694074329613,0.636575823831877,63.6,0,0.46694074329613,0.841235343481456,1,3.10938862990959,0.774081395147496,1,55.6,55.6,,,,
order,MetaPhlAn,80,0.435612494545365,0.399925839484044,0.57098943541545,76,0,0.399925839484044,0.866245674201371,1,3.09119491089243,0.78789604684501,1,50.8,50.8,,,,
order,MetaPhlAn,90,0.49102925041418,0.350615542074716,0.518612151148664,79,0,0.350615542074716,0.980884865289294,1,2.93450925808412,0.784295756243468,1,42.4,42.4,,,,
order,MetaPhlAn,100,0.521362867830555,0.332518120608341,0.498692009422044,83.6,0,0.332518120608341,1.04164515367933,1,2.72433774259847,0.732399983513076,1,41.4,41.4,,,,
order,Kraken2,0,0.158960943864355,0.977481768215745,0.726163055033677,2.2,68.8,0.571327225754541,0.317862417246561,0.579292424738324,3.29891142399035,0.648120112037489,0.999624000000001,162.8,94,,,,
order,Kraken2,10,0.195564163062344,0.962673397667023,0.573016077644624,3.8,145.4,0.404645422489226,0.390933548339081,0.410776521093067,3.27083620501169,0.596298795814142,0.999446000000002,243.6,98.2,,,,
order,Kraken2,20,0.215327872074349,0.956984849141592,0.504643872612817,4.6,197.6,0.338829832265265,0.430333692717543,0.344019009819465,3.34298075561063,0.586247488239617,0.999328000000003,300,102.4,,,,
order,Kraken2,30,0.19419737370137,0.958454518583606,0.450291471088734,4.6,257,0.290968992364863,0.387932269423607,0.294610765766174,3.36854161438584,0.571371922935871,0.999322000000005,364,107,,,,
order,Kraken2,40,0.215487622696801,0.967411280398293,0.39247611045289,3.8,341.8,0.245402575015479,0.430786637511784,0.247485834900227,3.42187382061183,0.560526114893997,0.999314000000005,451.8,110,,,,
order,Kraken2,50,0.267148837043588,0.958943682505629,0.351816601525968,4.6,389.8,0.213517217912686,0.533799686981935,0.215451645120858,3.39609513253447,0.547209544664505,0.999262000000006,496.8,107,,,,
order,Kraken2,60,0.26900434022557,0.953639780405214,0.336227946170844,5.4,428.6,0.202442276510768,0.537373155246374,0.204478610103489,3.44691206562213,0.548263184101321,0.999342000000006,538.2,109.6,,,,
order,Kraken2,70,0.285376793247511,0.94154032765648,0.314149740397163,7,483.8,0.186437526786291,0.566942039440169,0.188714815510484,3.40889201462719,0.533557644305199,0.999364000000007,596,112.2,,,,
order,Kraken2,80,0.300075940925814,0.946035546117352,0.301238159907496,7,550,0.177554919058151,0.596176423410132,0.179455246751384,3.57158639018229,0.548957094370896,0.999348000000007,669.8,119.8,,,,
order,Kraken2,90,0.300281742274499,0.940501279325787,0.27700225250449,7.4,588.4,0.160886095445064,0.5997065258607,0.162616307054691,3.56224944776015,0.543746529610862,0.999444000000007,702.4,114,,,,
order,Kraken2,100,0.295760027438261,0.942001684064623,0.277734123695613,7.2,605.6,0.161461635846097,0.590749312633243,0.163065201253232,3.52842495965717,0.535919002030804,0.999426000000007,723.4,117.8,,,,
order,sourmash,0,0.170258858592188,0.790555187236682,0.882273715356117,20.2,0,0.790555187236682,0.33972974604299,1,3.26300603144751,0.753936692612342,0.994971872314731,76,76,,,,
order,sourmash,10,0.218909644268954,0.710445913758058,0.828637241721644,30.2,0,0.710445913758058,0.436823066436755,1,3.18787395460822,0.746517125784136,0.995505302043125,71.8,71.8,,,,
order,sourmash,20,0.248719455358286,0.635930553083015,0.776703092349226,39.2,0,0.635930553083015,0.496320692471257,1,3.27764858067812,0.777452330978643,0.996353164711912,67.8,67.8,,,,
order,sourmash,30,0.239786016985091,0.617348729077452,0.762727411705493,42.8,0,0.617348729077452,0.479118747245473,1,3.24344046996022,0.766847823703305,0.999952190156783,68.8,68.8,,,,
order,sourmash,40,0.293317019029668,0.559525808486848,0.717027596576806,50.2,0,0.559525808486848,0.585763317407634,1,3.17343186283512,0.765316013831667,0.997536578719838,63.6,63.6,,,,
order,sourmash,50,0.360374947336734,0.510517682088479,0.675066832004709,54.8,0,0.510517682088479,0.7175729019504,1,3.00687309695954,0.74494827613787,0.992848903231253,56.8,56.8,,,,
order,sourmash,60,0.347996333867552,0.459682194188566,0.629060884432137,62.4,0,0.459682194188566,0.691690510888909,1,3.11893951807899,0.787657040780113,0.98997775281899,52.6,52.6,,,,
order,sourmash,70,0.424637300929246,0.364182839226561,0.533819293475446,75.8,0,0.364182839226561,0.84138065851528,1,2.87596672403163,0.762652589880654,0.99403878941688,43.4,43.4,,,,
order,sourmash,80,0.427791479961575,0.324124693725335,0.489200330636431,85.6,0,0.324124693725335,0.847076421330639,1,3.03341356012093,0.816904387392296,0.992581908316627,41.2,41.2,,,,
order,sourmash,90,0.469496505836152,0.270784196070349,0.425602526392394,88.8,0,0.270784196070349,0.927442044751905,1,2.87293386572667,0.824513154147186,0.977872040870783,32.6,32.6,,,,
order,sourmash,100,0.515586297072629,0.213291547489288,0.350388899696484,98.6,0,0.213291547489288,1.01949486561179,1,2.59109741940221,0.792968277539245,0.978661571216873,26.4,26.4,,,,
order,Metabuli,0,0.256580148185049,0.807177869501059,0.395537247635378,18.6,218.4,0.246718730142056,0.502384213610792,0.262162162162162,3.07985771301325,0.541241328906364,0.95810387712878,296,77.6,,,,
order,Metabuli,10,0.26481413749255,0.793309873655459,0.405286759558496,21.2,215.2,0.2545813555794,0.519143673248282,0.272972972972973,3.05452273994496,0.536789066571858,0.960780877313842,296,80.8,,,,
order,Metabuli,20,0.291217361705104,0.784633450466416,0.416375175195334,23,212,0.263272759524074,0.569145501342249,0.283783783783784,3.13163423260524,0.550340318171911,0.955868572163318,296,84,,,,
order,Metabuli,30,0.266248158022723,0.782089259736823,0.427782415172823,24.4,208.8,0.272189468688325,0.520503977873452,0.294594594594595,3.15130573325234,0.553797305521303,0.957059273745113,296,87.2,,,,
order,Metabuli,40,0.276333710599976,0.777966679784862,0.429292404349071,25.8,208,0.273359979952628,0.539581717113697,0.297297297297297,3.19177986515022,0.560910060387276,0.953064879099651,296,88,,,,
order,Metabuli,50,0.329879334914573,0.765896161360763,0.418608341968555,26.2,210.6,0.265044633522727,0.642033547179915,0.288513513513514,3.18152739937445,0.559108334879764,0.947476881372013,296,85.4,,,,
order,Metabuli,60,0.328343372647764,0.764078350108908,0.425038665907697,27.6,208.6,0.270037755615115,0.636766468789548,0.29527027027027,3.22310009337701,0.566414146460959,0.941169754363217,296,87.4,,,,
order,Metabuli,70,0.321049969988557,0.732398388549189,0.419734941556633,32,208.8,0.265737311684062,0.619148760033959,0.294594594594595,3.22237371312834,0.566286495430387,0.941091591052538,296,87.2,,,,
order,Metabuli,80,0.329222147844695,0.72125833664746,0.431060553869371,35.6,204.8,0.274942410282369,0.631027970793058,0.308108108108108,3.34906875506568,0.588551352853597,0.929934165002258,296,91.2,,,,
order,Metabuli,90,0.349324780610767,0.705068785636244,0.408435829800822,36,210.6,0.256993606620707,0.671290238734101,0.288513513513514,3.3456928670379,0.58795808839379,0.924440266964625,296,85.4,,,,
order,Metabuli,100,0.338554548805272,0.704729513686317,0.417698768524314,37,208,0.26420963270642,0.652652096005063,0.297297297297297,3.31229763872447,0.58208935047284,0.929826692002962,296,88,,,,
order,sylph,0,0.00759796741491065,1,1,0,0,1,0.0151959348298213,1,3.46502563308672,0.759211532221082,1,96.2,96.2,,,,
order,sylph,10,0.0711966287880028,0.894228784468801,0.944063620589936,10.8,0,0.894228784468801,0.14235649558022,1,3.42094535289866,0.759211519222925,1,91.2,91.2,,,,
order,sylph,20,0.116472895026957,0.817486925575138,0.89935604799113,19.6,0,0.817486925575138,0.232833190513805,1,3.47500557743071,0.777901185417724,1,87.4,87.4,,,,
order,sylph,30,0.158682062272812,0.766985604514441,0.867573059140252,26,0,0.766985604514441,0.317082841017689,1,3.37296641825925,0.758458180529309,1,85.6,85.6,,,,
order,sylph,40,0.237844574946237,0.684228431501159,0.811965253424429,35.8,0,0.684228431501159,0.475646183017566,1,3.33579150461843,0.767228868179021,1,78,78,,,,
order,sylph,50,0.293704074993096,0.628826294976737,0.771960236918394,41.4,0,0.628826294976737,0.587110190211573,1,3.29628075793777,0.776058750075818,1,70.2,70.2,,,,
order,sylph,60,0.311819483370578,0.571152086124869,0.726956059169459,49.2,0,0.571152086124869,0.623093751570736,1,3.3162012590971,0.79324363049011,1,65.8,65.8,,,,
order,sylph,70,0.395389345195754,0.467862844470665,0.637271032431162,63.4,0,0.467862844470665,0.785766598061806,1,3.17906635771572,0.790860147155928,1,55.8,55.8,,,,
order,sylph,80,0.434235621318405,0.397264442550645,0.568302889888569,76.4,0,0.397264442550645,0.863372662626372,1,3.16574283322586,0.808523912418166,1,50.4,50.4,,,,
order,sylph,90,0.480808854104001,0.332013515815844,0.498054618192075,81.2,0,0.332013515815844,0.960469138621705,1,3.06221885912633,0.830422053730801,1,40.2,40.2,,,,
order,sylph,100,0.518512015412636,0.25342862162042,0.404044656601119,93.4,0,0.25342862162042,1.0359659662167,1,2.66850850238674,0.77440277465807,1,31.6,31.6,,,,
class,SingleM,0,0.0156669361848624,1,0.997701149425287,0,0.2,0.995454545454546,0.0312350498099165,0.995454545454546,2.35187467197914,0.605509554803045,0.993664450496324,48.8,48.6,,,,
class,SingleM,10,0.0133152580418626,0.990360046457607,0.98689209062577,0.4,0.8,0.974186972447842,0.0265269526895185,0.983594637953069,2.37113211974906,0.615190563709419,0.99226220905075,48,47.2,,,,
class,SingleM,20,0.0177249562153022,0.993103448275862,0.988542752807945,0.4,0.8,0.977479481107108,0.0352648929523306,0.984140200702707,2.48414759728281,0.633057138284517,0.989830780715173,50.8,50,,,,
class,SingleM,30,0.0161168766574069,0.996428571428571,0.99092340776516,0.2,0.8,0.982066751228793,0.03208388536497,0.985638179800222,2.45981487850792,0.616351871465082,0.991408287815599,54.2,53.4,,,,
class,SingleM,40,0.0167060332179941,0.992875157629256,0.987020916291144,0.4,1,0.97447317086379,0.0332512595213095,0.981347111207593,2.40266165558483,0.600800617889539,0.990028303927717,54.6,53.6,,,,
class,SingleM,50,0.0185780245188898,0.988327962764053,0.982697860075276,0.6,1.2,0.966263269711462,0.0369248132534343,0.977174058709456,2.54194032216059,0.637785420047292,0.987713014874823,54,52.8,,,,
class,SingleM,60,0.0193641149023462,0.974697003329634,0.978691484556663,1.4,1,0.95836190737448,0.0385070878862098,0.982809866761738,2.58473302615865,0.643158152113198,0.988539168752075,56,55,,,,
class,SingleM,70,0.0199148842702956,0.976507277594422,0.971298209706425,1.4,2,0.944360204906244,0.039509373664125,0.966244378145906,2.55473821509342,0.626807159653387,0.984147308540261,59,57,,,,
class,SingleM,80,0.017445881824343,0.973459484431555,0.972359733622783,1.6,1.8,0.946236942821789,0.0346617951416381,0.971533984533984,2.57421351984255,0.624911514521599,0.986805270096003,62,60.2,,,,
class,SingleM,90,0.0243615030768899,0.981636117484311,0.979233469476602,1.2,1.4,0.959402362923695,0.0483095367191822,0.976992004144556,2.52838429358674,0.614751413924577,0.982911969480168,61.4,60,,,,
class,SingleM,100,0.0267764593442847,0.980308835481249,0.975085944024727,1.2,1.8,0.951666568870925,0.0531464894306468,0.970069242165,2.53403571833717,0.620135710942599,0.984299847797895,59.6,57.8,,,,
class,MetaPhlAn,0,0.0818670602600119,0.704273887794713,0.826429315082919,14.4,0,0.704273887794713,0.163734120520024,1,2.19645503063314,0.622512304157254,1,34.2,34.2,,,,
class,MetaPhlAn,10,0.1108596570085,0.649251888160528,0.785586603113199,16.8,0,0.649251888160528,0.221719314017,1,2.19683004015132,0.64490531360032,1,30.8,30.8,,,,
class,MetaPhlAn,20,0.138870774219641,0.610091052512959,0.755529353886168,19.8,0,0.610091052512959,0.277741548439282,1,2.23753939632709,0.655744113288476,1,30.6,30.6,,,,
class,MetaPhlAn,30,0.178455030486233,0.56612315270936,0.721213659440815,23.4,0,0.56612315270936,0.356910060972467,1,2.1421490605803,0.629328792138591,1,30.2,30.2,,,,
class,MetaPhlAn,40,0.182697427304567,0.555367681264414,0.7125,23.8,0,0.555367681264414,0.365394854609133,1,2.15660583835944,0.634819659302278,1,30.2,30.2,,,,
class,MetaPhlAn,50,0.245656033318574,0.497775494637214,0.663828547999246,27,0,0.497775494637214,0.491312066637148,1,2.13348540927812,0.652202566919918,1,26.4,26.4,,,,
class,MetaPhlAn,60,0.24307643912053,0.469197188309286,0.637181783177996,29.8,0,0.469197188309286,0.486152878241061,1,2.17016633019869,0.664875620342738,1,26.6,26.6,,,,
class,MetaPhlAn,70,0.229374075329916,0.408994518088565,0.579905721089952,34.6,0,0.408994518088565,0.458748150659832,1,2.1018580785753,0.663699870797061,1,23.8,23.8,,,,
class,MetaPhlAn,80,0.326363251871974,0.356480939377531,0.524772401173409,39.6,0,0.356480939377531,0.652726503743948,1,2.15649536560993,0.699826685882166,1,22.2,22.2,,,,
class,MetaPhlAn,90,0.33558213141448,0.301374648025569,0.462427434283599,42.8,0,0.301374648025569,0.67116426282896,1,2.06584895330198,0.710929402514767,1,18.4,18.4,,,,
class,MetaPhlAn,100,0.322561338068408,0.269117124053603,0.42297887320452,43.2,0,0.269117124053603,0.645122676136817,1,1.78899867226219,0.649548848324204,1,15.8,15.8,,,,
class,Kraken2,0,0.121673956153396,0.991823112223613,0.742684156656626,0.4,33,0.593136443803111,0.243330157864153,0.596337311337311,2.22003524518206,0.505587292797711,0.999854000000001,81.2,48.2,,,,
class,Kraken2,10,0.150370699269438,0.958794757809421,0.573767125951646,2,67,0.406055188021337,0.300716632357089,0.413685807641331,2.18690822754047,0.463993828914238,0.999836000000002,112.6,45.6,,,,
class,Kraken2,20,0.15950875673919,0.968482533243182,0.518945708254924,1.6,90.2,0.35258862935137,0.318991604857858,0.356676352345813,2.25131400464275,0.456651666701308,0.999834000000002,139,48.8,,,,
class,Kraken2,30,0.134669833351531,0.958026525198939,0.486888303659661,2.2,106,0.322061245276067,0.26931033472716,0.326586763900311,2.22424236204391,0.439722043460405,0.999788000000002,157.4,51.4,,,,
class,Kraken2,40,0.141144517607366,0.970974508819729,0.431968345136461,1.6,138.2,0.277191091457059,0.28225912217923,0.279623845022437,2.22258367413369,0.424145731209128,0.999790000000002,190.6,52.4,,,,
class,Kraken2,50,0.209253911687703,0.945962633131643,0.394600308816977,2.8,151.6,0.245994258733659,0.41846405510086,0.249355469235991,2.23809808760945,0.421629882909338,0.999792000000003,202.2,50.6,,,,
class,Kraken2,60,0.203088668138632,0.970187199408065,0.404159796117803,1.6,159.2,0.253995165868903,0.406141546267452,0.255823837960186,2.29369982521049,0.427302651534377,0.999826000000003,214,54.8,,,,
class,Kraken2,70,0.209007662108626,0.938717195628326,0.375435274888477,3.6,179,0.23125086262598,0.417977271060955,0.234916858900877,2.21095177194868,0.405629131409701,0.999818000000003,233.8,54.8,,,,
class,Kraken2,80,0.216715218861179,0.967824310670648,0.381360027700779,2,191.6,0.236174404062648,0.433400041910709,0.238104374405318,2.30662334512029,0.417383883207846,0.999862000000003,251.4,59.8,,,,
class,Kraken2,90,0.201531299781587,0.950314464998865,0.365952168191944,3,198.2,0.224274785359886,0.40302966301592,0.226866795825732,2.27454514855869,0.41009710048283,0.999836000000003,256.4,58.2,,,,
class,Kraken2,100,0.217461975375506,0.945733988401865,0.349761434314505,3.2,204.2,0.212179887811468,0.43488448172625,0.214794869616414,2.23518277312187,0.402002017029965,0.999816000000003,260,55.8,,,,
class,sourmash,0,0.130048767704639,0.779013535976819,0.874590655533429,10.6,0,0.779013535976819,0.259906217144307,1,2.21266221219025,0.609868459223918,0.998228443194955,38,38,,,,
class,sourmash,10,0.162865543944328,0.726792823233744,0.839320078986919,13.4,0,0.726792823233744,0.325642445854268,1,2.15995275578279,0.613287524111609,0.999029348363262,34.2,34.2,,,,
class,sourmash,20,0.184158675930592,0.618442303358125,0.763359053215331,19.4,0,0.618442303358125,0.36794792122071,1,2.21538805538241,0.645317952803791,0.997877490735844,31,31,,,,
class,sourmash,30,0.15470479819228,0.610964380447139,0.755952233983372,21,0,0.610964380447139,0.309534813412271,1,2.17948323604379,0.626597062050855,1.00068165172208,32.6,32.6,,,,
class,sourmash,40,0.198226193883567,0.56682746328185,0.722069812044496,23.4,0,0.56682746328185,0.396640382380816,1,2.09653762823552,0.614272392810292,0.999980782527249,30.6,30.6,,,,
class,sourmash,50,0.28308218063463,0.463092833213788,0.630548880916078,28.8,0,0.463092833213788,0.564430288374402,1,1.99623377511946,0.623500728038367,0.994325284887193,24.6,24.6,,,,
class,sourmash,60,0.266261593819722,0.467206067332593,0.635626203278377,30,0,0.467206067332593,0.531625064216426,1,2.13124596515758,0.65346792384818,0.996665532079165,26.4,26.4,,,,
class,sourmash,70,0.288631730448341,0.336851441786731,0.503249778149512,38.8,0,0.336851441786731,0.576420167714437,1,1.93885376153545,0.652076920701642,0.997257633809358,19.6,19.6,,,,
class,sourmash,80,0.301377581590653,0.302590038117337,0.463527716307407,43,0,0.302590038117337,0.602317296122734,1,2.05716079673622,0.706172993948201,0.997909716369705,18.8,18.8,,,,
class,sourmash,90,0.309281542528554,0.240153910213547,0.386874395465155,46.6,0,0.240153910213547,0.613103984890122,1,1.93805859344881,0.722823179748967,0.983001047843483,14.6,14.6,,,,
class,sourmash,100,0.361618366459745,0.195141249152138,0.325339258366599,47.6,0,0.195141249152138,0.721115389304527,1,1.72525028174641,0.714268182113218,0.993292908746761,11.4,11.4,,,,
class,Metabuli,0,0.20167588870438,0.820314085005051,0.469000720965554,8.8,81.2,0.306639118194296,0.397779510097379,0.328925619834711,1.99473024190215,0.41593356151336,0.972557117599318,121,39.8,,,,
class,Metabuli,10,0.208322879705448,0.805817653504836,0.453652926677409,9.2,82.6,0.2950729934454,0.411191106237838,0.317355371900826,1.97477070265111,0.411771674320567,0.973831008793864,121,38.4,,,,
class,Metabuli,20,0.224150141060229,0.856650214108632,0.503209940261184,7.2,77.8,0.337391789385106,0.441910793615051,0.35702479338843,2.03176858159521,0.423656655201649,0.972042224667141,121,43.2,,,,
class,Metabuli,30,0.196116475909566,0.806073512694202,0.494558419730815,10.4,77.8,0.328906944298335,0.386656229530979,0.35702479338843,2.01415062836189,0.419983026617205,0.972358923174008,121,43.2,,,,
class,Metabuli,40,0.18948866299303,0.830198373058825,0.509494829258082,9.4,76.4,0.341887904687905,0.373464686070414,0.368595041322314,2.04148975862618,0.425683678053991,0.97113948251878,121,44.6,,,,
class,Metabuli,50,0.24538227688865,0.825032181504885,0.503440328774919,9.4,77,0.337077262206456,0.482791812851601,0.363636363636364,2.09843898917049,0.437558514955824,0.967702310637975,121,44,,,,
class,Metabuli,60,0.250573327957589,0.799527931927488,0.506129429225278,11.4,76,0.33954563350536,0.491719217018034,0.371900826446281,2.10508719671364,0.438944773901026,0.962458659901533,121,45,,,,
class,Metabuli,70,0.229119040117201,0.788674622600421,0.512493072832689,12.4,75,0.344693237745728,0.45053651681728,0.380165289256198,2.13429656440301,0.445035400130771,0.96638949438154,121,46,,,,
class,Metabuli,80,0.233623783561596,0.783113204716331,0.528173361813028,13.4,72.6,0.359846392561928,0.458146051405973,0.4,2.18833575838335,0.4563034472789,0.961029024894746,121,48.4,,,,
class,Metabuli,90,0.225434473093751,0.789344944144188,0.528141845860836,13,72.8,0.359578860504719,0.441084479198185,0.398347107438017,2.18288165021345,0.455166177392311,0.95647578287894,121,48.2,,,,
class,Metabuli,100,0.244592794343401,0.791835780674256,0.517692910223982,12.4,74.4,0.349554117982179,0.478943798334097,0.385123966942149,2.12696115372436,0.443505848202072,0.958257827885644,121,46.6,,,,
class,sylph,0,0.00473437869435476,1,1,0,0,1,0.00946875738870951,1,2.38485395562999,0.614689282853036,1,48.6,48.6,,,,
class,sylph,10,0.0527534211824664,0.898502062530952,0.946012000869144,4.8,0,0.898502062530952,0.105506842364933,1,2.3344986527154,0.624634518332743,1,42.8,42.8,,,,
class,sylph,20,0.0823745521493818,0.80869416272256,0.893680613117984,9.8,0,0.80869416272256,0.164749104298764,1,2.39857421932309,0.647982971906664,1,40.6,40.6,,,,
class,sylph,30,0.122260472237291,0.75854604016673,0.861691829503732,13,0,0.75854604016673,0.244520944474582,1,2.30710255672716,0.623461960817431,1,40.6,40.6,,,,
class,sylph,40,0.158574005705475,0.6978919692168,0.8196475629439,16.2,0,0.6978919692168,0.31714801141095,1,2.24122940090441,0.619241246208555,1,37.8,37.8,,,,
class,sylph,50,0.22638329935348,0.600483271405141,0.749208774672048,21.4,0,0.600483271405141,0.45276659870696,1,2.21761820499281,0.640824560972677,1,32,32,,,,
class,sylph,60,0.230299399328555,0.575485756566778,0.729336330872135,23.8,0,0.575485756566778,0.460598798657111,1,2.29217090528624,0.660266298362761,1,32.6,32.6,,,,
class,sylph,70,0.223280467236832,0.419110214554563,0.588643549895224,34,0,0.419110214554563,0.446560934473665,1,2.17326023850093,0.683179573610068,1,24.4,24.4,,,,
class,sylph,80,0.298810989066519,0.367340556380009,0.53664458508528,39,0,0.367340556380009,0.597621978133038,1,2.19853250376443,0.706037447794462,1,22.8,22.8,,,,
class,sylph,90,0.33428857555129,0.304499648025569,0.466378051567549,42.6,0,0.304499648025569,0.66857715110258,1,2.15469430838636,0.738787524796963,1,18.6,18.6,,,,
class,sylph,100,0.375245737190724,0.225230893325267,0.366318006318006,45.8,0,0.225230893325267,0.750491474381447,1,1.78689067390261,0.698467804558397,1,13.2,13.2,,,,
phylum,SingleM,0,0.0141297533041759,1,0.993840322198531,0,0.4,0.987867647058824,0.0282071121107926,0.987867647058824,1.99967998617785,0.571617012392903,0.996123518702681,33.4,33,,,,
phylum,SingleM,10,0.0115716538503524,0.993103448275862,0.978054450280882,0.2,1.2,0.957610614138128,0.0230899036357018,0.963632119514473,2.03685799726445,0.580624831014885,0.995509735551328,33.6,32.4,,,,
phylum,SingleM,20,0.0152237903473168,1,0.987267184354328,0,0.8,0.974937064574674,0.0303419139139062,0.974937064574674,2.05891149574804,0.590850049586291,0.993483501105578,32.8,32,,,,
phylum,SingleM,30,0.0149443150290359,1,0.988960876369327,0,0.8,0.978370475738897,0.0298167887634564,0.978370475738897,2.09669885091994,0.587397182847156,0.995713966649193,35.6,34.8,,,,
phylum,SingleM,40,0.0133463342734617,1,0.988087019338851,0,0.8,0.976527777777778,0.026623235011853,0.976527777777778,2.07130631947814,0.583335794020403,0.99462781981721,35,34.2,,,,
phylum,SingleM,50,0.0143314924603015,1,0.982572081279917,0,1.2,0.965809756119354,0.0285721080838028,0.965809756119354,2.14571087144787,0.602357483449764,0.993592486383005,35.2,34,,,,
phylum,SingleM,60,0.0177573979204974,0.99375,0.979278633886843,0.2,1.2,0.959507118698295,0.0354065083514927,0.965378330819507,2.19800989766411,0.620634250313542,0.993534008240427,34.6,33.4,,,,
