tool,community,rank,metric,value
singlem,marine8,order,Shannon equitability,0.724736564289396
singlem,marine8,family,Shannon diversity,3.92270047645615
singlem,marine8,family,Shannon equitability,0.752204947248417
singlem,marine8,genus,Shannon diversity,4.5086822572353
singlem,marine8,genus,Shannon equitability,0.772721251881614
singlem,marine8,species,Shannon diversity,4.47447030864268
singlem,marine8,species,Shannon equitability,0.731878134490377
singlem,marine8,kingdom,True positives,2
singlem,marine8,kingdom,False negatives,0
singlem,marine8,kingdom,False positives,0
singlem,marine8,kingdom,Completeness,1
singlem,marine8,kingdom,Purity,1
singlem,marine8,kingdom,F1 score,1
singlem,marine8,kingdom,Jaccard index,1
singlem,marine8,phylum,True positives,37
singlem,marine8,phylum,False negatives,0
singlem,marine8,phylum,False positives,0
singlem,marine8,phylum,Completeness,1
singlem,marine8,phylum,Purity,1
singlem,marine8,phylum,F1 score,1
singlem,marine8,phylum,Jaccard index,1
singlem,marine8,class,True positives,55
singlem,marine8,class,False negatives,0
singlem,marine8,class,False positives,0
singlem,marine8,class,Completeness,1
singlem,marine8,class,Purity,1
singlem,marine8,class,F1 score,1
singlem,marine8,class,Jaccard index,1
singlem,marine8,order,True positives,110
singlem,marine8,order,False negatives,0
singlem,marine8,order,False positives,0
singlem,marine8,order,Completeness,1
singlem,marine8,order,Purity,1
singlem,marine8,order,F1 score,1
singlem,marine8,order,Jaccard index,1
singlem,marine8,family,True positives,184
singlem,marine8,family,False negatives,0
singlem,marine8,family,False positives,0
singlem,marine8,family,Completeness,1
singlem,marine8,family,Purity,1
singlem,marine8,family,F1 score,1
singlem,marine8,family,Jaccard index,1
singlem,marine8,genus,True positives,342
singlem,marine8,genus,False negatives,3
singlem,marine8,genus,False positives,0
singlem,marine8,genus,Completeness,0.991304347826087
singlem,marine8,genus,Purity,1
singlem,marine8,genus,F1 score,0.995633187772926
singlem,marine8,genus,Jaccard index,0.991304347826087
singlem,marine8,species,True positives,432
singlem,marine8,species,False negatives,84
singlem,marine8,species,False positives,20
singlem,marine8,species,Completeness,0.837209302325582
singlem,marine8,species,Purity,0.955752212389381
singlem,marine8,species,F1 score,0.892561983471074
singlem,marine8,species,Jaccard index,0.805970149253731
singlem,marine8,kingdom,L1 norm error,0.00488854478314723
singlem,marine8,phylum,L1 norm error,0.0249265228982155
singlem,marine8,class,L1 norm error,0.0271513079832424
singlem,marine8,order,L1 norm error,0.0504309569659317
singlem,marine8,family,L1 norm error,0.0612652004064277
singlem,marine8,genus,L1 norm error,0.0867664361337631
singlem,marine8,species,L1 norm error,0.227382369867398
singlem,marine8,na,Weighted UniFrac error,0.00343725514768092
singlem,marine8,na,Unweighted UniFrac error,0.28218302310949
singlem,marine8,na,Weighted UniFrac (CAMI),0.482811339038127
singlem,marine8,na,Unweighted UniFrac (CAMI),1145
singlem,marine8,phylum,Sum of abundances,0.998797247920835
singlem,marine8,class,Sum of abundances,0.995388500322063
singlem,marine8,order,Sum of abundances,0.985532773569096
singlem,marine8,family,Sum of abundances,0.976959602350781
singlem,marine8,genus,Sum of abundances,0.951126083759426
singlem,marine8,species,Sum of abundances,0.883338748567813
singlem,marine8,phylum,Taxon counts,37
singlem,marine8,class,Taxon counts,55
singlem,marine8,order,Taxon counts,110
singlem,marine8,family,Taxon counts,184
singlem,marine8,genus,Taxon counts,342
singlem,marine8,species,Taxon counts,452
metaphlan,marine8,kingdom,Bray-Curtis distance,0.00313590604325265
metaphlan,marine8,phylum,Bray-Curtis distance,0.0327431679276606
metaphlan,marine8,class,Bray-Curtis distance,0.0525205926179235
metaphlan,marine8,order,Bray-Curtis distance,0.0712455115618793
metaphlan,marine8,family,Bray-Curtis distance,0.0786691386831175
metaphlan,marine8,genus,Bray-Curtis distance,0.0967422790332852
metaphlan,marine8,species,Bray-Curtis distance,0.140346998308372
metaphlan,marine8,phylum,Shannon diversity,1.83874559604064
metaphlan,marine8,phylum,Shannon equitability,0.53054983057285
metaphlan,marine8,class,Shannon diversity,2.24268126866561
metaphlan,marine8,class,Shannon equitability,0.582492283586613
metaphlan,marine8,order,Shannon diversity,3.33521502797701
metaphlan,marine8,order,Shannon equitability,0.730710035271093
metaphlan,marine8,family,Shannon diversity,3.88107614975563
metaphlan,marine8,family,Shannon equitability,0.765663740114813
metaphlan,marine8,genus,Shannon diversity,4.58447288245177
metaphlan,marine8,genus,Shannon equitability,0.802824879558533
metaphlan,marine8,species,Shannon diversity,4.99052596362585
metaphlan,marine8,species,Shannon equitability,0.817476657051603
metaphlan,marine8,kingdom,True positives,2
metaphlan,marine8,kingdom,False negatives,0
metaphlan,marine8,kingdom,False positives,0
metaphlan,marine8,kingdom,Completeness,1
metaphlan,marine8,kingdom,Purity,1
metaphlan,marine8,kingdom,F1 score,1
metaphlan,marine8,kingdom,Jaccard index,1
metaphlan,marine8,phylum,True positives,32
metaphlan,marine8,phylum,False negatives,5
metaphlan,marine8,phylum,False positives,0
metaphlan,marine8,phylum,Completeness,0.864864864864865
metaphlan,marine8,phylum,Purity,1
metaphlan,marine8,phylum,F1 score,0.927536231884058
metaphlan,marine8,phylum,Jaccard index,0.864864864864865
metaphlan,marine8,class,True positives,47
metaphlan,marine8,class,False negatives,8
metaphlan,marine8,class,False positives,0
metaphlan,marine8,class,Completeness,0.854545454545455
metaphlan,marine8,class,Purity,1
metaphlan,marine8,class,F1 score,0.92156862745098
metaphlan,marine8,class,Jaccard index,0.854545454545455
metaphlan,marine8,order,True positives,96
metaphlan,marine8,order,False negatives,14
metaphlan,marine8,order,False positives,0
metaphlan,marine8,order,Completeness,0.872727272727273
metaphlan,marine8,order,Purity,1
metaphlan,marine8,order,F1 score,0.932038834951456
metaphlan,marine8,order,Jaccard index,0.872727272727273
metaphlan,marine8,family,True positives,159
metaphlan,marine8,family,False negatives,25
metaphlan,marine8,family,False positives,0
metaphlan,marine8,family,Completeness,0.864130434782609
metaphlan,marine8,family,Purity,1
metaphlan,marine8,family,F1 score,0.927113702623907
metaphlan,marine8,family,Jaccard index,0.864130434782609
metaphlan,marine8,genus,True positives,302
metaphlan,marine8,genus,False negatives,43
metaphlan,marine8,genus,False positives,0
metaphlan,marine8,genus,Completeness,0.87536231884058
metaphlan,marine8,genus,Purity,1
metaphlan,marine8,genus,F1 score,0.933539412673879
metaphlan,marine8,genus,Jaccard index,0.87536231884058
metaphlan,marine8,species,True positives,406
metaphlan,marine8,species,False negatives,110
metaphlan,marine8,species,False positives,42
metaphlan,marine8,species,Completeness,0.786821705426357
metaphlan,marine8,species,Purity,0.90625
metaphlan,marine8,species,F1 score,0.842323651452282
metaphlan,marine8,species,Jaccard index,0.727598566308244
metaphlan,marine8,kingdom,L1 norm error,0.0062718120865053
metaphlan,marine8,phylum,L1 norm error,0.0654863358553213
metaphlan,marine8,class,L1 norm error,0.105041185235847
metaphlan,marine8,order,L1 norm error,0.142491023123759
metaphlan,marine8,family,L1 norm error,0.157338277366235
metaphlan,marine8,genus,L1 norm error,0.19348455806657
metaphlan,marine8,species,L1 norm error,0.280693996616744
metaphlan,marine8,na,Weighted UniFrac error,0.00747129909394929
metaphlan,marine8,na,Unweighted UniFrac error,0.145287200776535
metaphlan,marine8,na,Weighted UniFrac (CAMI),0.950807188350982
metaphlan,marine8,na,Unweighted UniFrac (CAMI),673
metaphlan,marine8,phylum,Sum of abundances,1
metaphlan,marine8,class,Sum of abundances,1
metaphlan,marine8,order,Sum of abundances,1
metaphlan,marine8,family,Sum of abundances,1
metaphlan,marine8,genus,Sum of abundances,1
metaphlan,marine8,species,Sum of abundances,1
metaphlan,marine8,phylum,Taxon counts,32
metaphlan,marine8,class,Taxon counts,47
metaphlan,marine8,order,Taxon counts,96
metaphlan,marine8,family,Taxon counts,159
metaphlan,marine8,genus,Taxon counts,302
metaphlan,marine8,species,Taxon counts,448
kraken,marine8,kingdom,Bray-Curtis distance,0.00779290604325264
kraken,marine8,phylum,Bray-Curtis distance,0.143878073613785
kraken,marine8,class,Bray-Curtis distance,0.156612743422126
kraken,marine8,order,Bray-Curtis distance,0.190095066500986
kraken,marine8,family,Bray-Curtis distance,0.217941457154692
kraken,marine8,genus,Bray-Curtis distance,0.239374022824063
kraken,marine8,species,Bray-Curtis distance,0.254092656651111
kraken,marine8,phylum,Shannon diversity,1.63665375064046
kraken,marine8,phylum,Shannon equitability,0.420536824743683
kraken,marine8,class,Shannon diversity,2.11471811530015
kraken,marine8,class,Shannon equitability,0.468806025158845
kraken,marine8,order,Shannon diversity,3.31873676146106
kraken,marine8,order,Shannon equitability,0.647689323110262
kraken,marine8,family,Shannon diversity,3.76876569405047
kraken,marine8,family,Shannon equitability,0.662307139698638
kraken,marine8,genus,Shannon diversity,4.59437365813679
kraken,marine8,genus,Shannon equitability,0.69045211155008
kraken,marine8,species,Shannon diversity,5.53662473816963
kraken,marine8,species,Shannon equitability,0.681204379889859
kraken,marine8,kingdom,True positives,2
kraken,marine8,kingdom,False negatives,0
kraken,marine8,kingdom,False positives,0
kraken,marine8,kingdom,Completeness,1
kraken,marine8,kingdom,Purity,1
kraken,marine8,kingdom,F1 score,1
kraken,marine8,kingdom,Jaccard index,1
kraken,marine8,phylum,True positives,37
kraken,marine8,phylum,False negatives,0
kraken,marine8,phylum,False positives,12
kraken,marine8,phylum,Completeness,1
kraken,marine8,phylum,Purity,0.755102040816326
kraken,marine8,phylum,F1 score,0.86046511627907
kraken,marine8,phylum,Jaccard index,0.755102040816326
kraken,marine8,class,True positives,55
kraken,marine8,class,False negatives,0
kraken,marine8,class,False positives,36
kraken,marine8,class,Completeness,1
kraken,marine8,class,Purity,0.604395604395604
kraken,marine8,class,F1 score,0.753424657534247
kraken,marine8,class,Jaccard index,0.604395604395604
kraken,marine8,order,True positives,109
kraken,marine8,order,False negatives,1
kraken,marine8,order,False positives,59
kraken,marine8,order,Completeness,0.990909090909091
kraken,marine8,order,Purity,0.648809523809524
kraken,marine8,order,F1 score,0.784172661870504
kraken,marine8,order,Jaccard index,0.644970414201183
kraken,marine8,family,True positives,175
kraken,marine8,family,False negatives,9
kraken,marine8,family,False positives,121
kraken,marine8,family,Completeness,0.951086956521739
kraken,marine8,family,Purity,0.591216216216216
kraken,marine8,family,F1 score,0.729166666666667
kraken,marine8,family,Jaccard index,0.573770491803279
kraken,marine8,genus,True positives,333
kraken,marine8,genus,False negatives,12
kraken,marine8,genus,False positives,443
kraken,marine8,genus,Completeness,0.965217391304348
kraken,marine8,genus,Purity,0.429123711340206
kraken,marine8,genus,F1 score,0.594112399643176
kraken,marine8,genus,Jaccard index,0.42258883248731
kraken,marine8,species,True positives,509
kraken,marine8,species,False negatives,7
kraken,marine8,species,False positives,2878
kraken,marine8,species,Completeness,0.986434108527132
kraken,marine8,species,Purity,0.150280484204311
kraken,marine8,species,F1 score,0.260825006405329
kraken,marine8,species,Jaccard index,0.149970536240424
kraken,marine8,kingdom,L1 norm error,0.0155858120865053
kraken,marine8,phylum,L1 norm error,0.287746075762417
kraken,marine8,class,L1 norm error,0.313206693315042
kraken,marine8,order,L1 norm error,0.380121698778033
kraken,marine8,family,L1 norm error,0.435728175874805
kraken,marine8,genus,L1 norm error,0.477998804956685
kraken,marine8,species,L1 norm error,0.505712991752997
kraken,marine8,na,Weighted UniFrac error,0.0205894525402165
kraken,marine8,na,Unweighted UniFrac error,6.12820434876708
kraken,marine8,na,Weighted UniFrac (CAMI),2.36318322620353
kraken,marine8,na,Unweighted UniFrac (CAMI),24389.79384
kraken,marine8,phylum,Sum of abundances,0.99993
kraken,marine8,class,Sum of abundances,0.999880000000001
kraken,marine8,order,Sum of abundances,0.999640000000001
kraken,marine8,family,Sum of abundances,0.999290000000003
kraken,marine8,genus,Sum of abundances,0.996870000000006
kraken,marine8,species,Sum of abundances,0.990270000000024
kraken,marine8,phylum,Taxon counts,49
kraken,marine8,class,Taxon counts,91
kraken,marine8,order,Taxon counts,168
kraken,marine8,family,Taxon counts,296
kraken,marine8,genus,Taxon counts,776
kraken,marine8,species,Taxon counts,3387
sourmash,marine8,kingdom,Bray-Curtis distance,0.00757897642448427
sourmash,marine8,phylum,Bray-Curtis distance,0.150485790708799
sourmash,marine8,class,Bray-Curtis distance,0.16135029691173
sourmash,marine8,order,Bray-Curtis distance,0.208355040499249
sourmash,marine8,family,Bray-Curtis distance,0.233715627374056
sourmash,marine8,genus,Bray-Curtis distance,0.270398619542076
sourmash,marine8,species,Bray-Curtis distance,0.316772750124676
sourmash,marine8,phylum,Shannon diversity,1.58944817494975
sourmash,marine8,phylum,Shannon equitability,0.487845635143444
sourmash,marine8,class,Shannon diversity,2.06378171786642
sourmash,marine8,class,Shannon equitability,0.56332659777861
sourmash,marine8,order,Shannon diversity,3.22812202814564
sourmash,marine8,order,Shannon equitability,0.734590824589085
sourmash,marine8,family,Shannon diversity,3.66249589358782
sourmash,marine8,family,Shannon equitability,0.756059959745554
sourmash,marine8,genus,Shannon diversity,4.23092959742711
sourmash,marine8,genus,Shannon equitability,0.791255753343604
sourmash,marine8,species,Shannon diversity,4.55251953687324
sourmash,marine8,species,Shannon equitability,0.80051683920137
sourmash,marine8,kingdom,True positives,2
sourmash,marine8,kingdom,False negatives,0
sourmash,marine8,kingdom,False positives,0
sourmash,marine8,kingdom,Completeness,1
sourmash,marine8,kingdom,Purity,1
sourmash,marine8,kingdom,F1 score,1
sourmash,marine8,kingdom,Jaccard index,1
sourmash,marine8,phylum,True positives,26
sourmash,marine8,phylum,False negatives,11
sourmash,marine8,phylum,False positives,0
sourmash,marine8,phylum,Completeness,0.702702702702703
sourmash,marine8,phylum,Purity,1
sourmash,marine8,phylum,F1 score,0.825396825396826
sourmash,marine8,phylum,Jaccard index,0.702702702702703
sourmash,marine8,class,True positives,39
sourmash,marine8,class,False negatives,16
sourmash,marine8,class,False positives,0
sourmash,marine8,class,Completeness,0.709090909090909
sourmash,marine8,class,Purity,1
sourmash,marine8,class,F1 score,0.829787234042553
sourmash,marine8,class,Jaccard index,0.709090909090909
sourmash,marine8,order,True positives,81
sourmash,marine8,order,False negatives,29
sourmash,marine8,order,False positives,0
sourmash,marine8,order,Completeness,0.736363636363636
sourmash,marine8,order,Purity,1
sourmash,marine8,order,F1 score,0.848167539267016
sourmash,marine8,order,Jaccard index,0.736363636363636
sourmash,marine8,family,True positives,127
sourmash,marine8,family,False negatives,57
sourmash,marine8,family,False positives,0
sourmash,marine8,family,Completeness,0.690217391304348
sourmash,marine8,family,Purity,1
sourmash,marine8,family,F1 score,0.816720257234727
sourmash,marine8,family,Jaccard index,0.690217391304348
sourmash,marine8,genus,True positives,209
sourmash,marine8,genus,False negatives,136
sourmash,marine8,genus,False positives,1
sourmash,marine8,genus,Completeness,0.605797101449275
sourmash,marine8,genus,Purity,0.995238095238095
sourmash,marine8,genus,F1 score,0.753153153153153
sourmash,marine8,genus,Jaccard index,0.604046242774566
sourmash,marine8,species,True positives,291
sourmash,marine8,species,False negatives,225
sourmash,marine8,species,False positives,4
sourmash,marine8,species,Completeness,0.563953488372093
sourmash,marine8,species,Purity,0.986440677966102
sourmash,marine8,species,F1 score,0.717632552404439
sourmash,marine8,species,Jaccard index,0.559615384615385
sourmash,marine8,kingdom,L1 norm error,0.0151579528489685
sourmash,marine8,phylum,L1 norm error,0.300971581417599
sourmash,marine8,class,L1 norm error,0.322464009810392
sourmash,marine8,order,L1 norm error,0.414571539527097
sourmash,marine8,family,L1 norm error,0.463661647854982
sourmash,marine8,genus,L1 norm error,0.530885266227037
sourmash,marine8,species,L1 norm error,0.610321691589185
sourmash,marine8,na,Weighted UniFrac error,0.022581182822427
sourmash,marine8,na,Unweighted UniFrac error,0.366308895195502
sourmash,marine8,na,Weighted UniFrac (CAMI),2.65803368927527
sourmash,marine8,na,Unweighted UniFrac (CAMI),1525.12903225806
sourmash,marine8,phylum,Sum of abundances,1
sourmash,marine8,class,Sum of abundances,0.998533724340175
sourmash,marine8,order,Sum of abundances,0.989736070381231
sourmash,marine8,family,Sum of abundances,0.983870967741933
sourmash,marine8,genus,Sum of abundances,0.963343108504397
sourmash,marine8,species,Sum of abundances,0.926686217008795
sourmash,marine8,phylum,Taxon counts,26
sourmash,marine8,class,Taxon counts,39
sourmash,marine8,order,Taxon counts,81
sourmash,marine8,family,Taxon counts,127
sourmash,marine8,genus,Taxon counts,210
sourmash,marine8,species,Taxon counts,295
metabuli,marine8,kingdom,Bray-Curtis distance,0.00948962631348562
metabuli,marine8,phylum,Bray-Curtis distance,0.177263099525728
metabuli,marine8,class,Bray-Curtis distance,0.197115573893223
metabuli,marine8,order,Bray-Curtis distance,0.257997204857867
metabuli,marine8,family,Bray-Curtis distance,0.275866976543055
metabuli,marine8,genus,Bray-Curtis distance,0.396113529967645
metabuli,marine8,species,Bray-Curtis distance,0.530657874262205
metabuli,marine8,phylum,Shannon diversity,1.43018547444895
metabuli,marine8,phylum,Shannon equitability,0.353739139007988
metabuli,marine8,class,Shannon diversity,1.89132654735272
metabuli,marine8,class,Shannon equitability,0.394372216503333
metabuli,marine8,order,Shannon diversity,3.03326400925828
metabuli,marine8,order,Shannon equitability,0.53305314604569
metabuli,marine8,family,Shannon diversity,3.58480536805788
metabuli,marine8,family,Shannon equitability,0.555743245601345
metabuli,marine8,genus,Shannon diversity,4.62309271667041
metabuli,marine8,genus,Shannon equitability,0.60006178525563
metabuli,marine8,species,Shannon diversity,5.32570860338975
metabuli,marine8,species,Shannon equitability,0.603120892329285
metabuli,marine8,kingdom,True positives,2
metabuli,marine8,kingdom,False negatives,0
metabuli,marine8,kingdom,False positives,0
metabuli,marine8,kingdom,Completeness,1
metabuli,marine8,kingdom,Purity,1
metabuli,marine8,kingdom,F1 score,1
metabuli,marine8,kingdom,Jaccard index,1
metabuli,marine8,phylum,True positives,34
metabuli,marine8,phylum,False negatives,3
metabuli,marine8,phylum,False positives,23
metabuli,marine8,phylum,Completeness,0.918918918918919
metabuli,marine8,phylum,Purity,0.596491228070175
metabuli,marine8,phylum,F1 score,0.723404255319149
metabuli,marine8,phylum,Jaccard index,0.566666666666667
metabuli,marine8,class,True positives,50
metabuli,marine8,class,False negatives,5
metabuli,marine8,class,False positives,71
metabuli,marine8,class,Completeness,0.909090909090909
metabuli,marine8,class,Purity,0.413223140495868
metabuli,marine8,class,F1 score,0.568181818181818
metabuli,marine8,class,Jaccard index,0.396825396825397
metabuli,marine8,order,True positives,92
metabuli,marine8,order,False negatives,18
metabuli,marine8,order,False positives,204
metabuli,marine8,order,Completeness,0.836363636363636
metabuli,marine8,order,Purity,0.310810810810811
metabuli,marine8,order,F1 score,0.45320197044335
metabuli,marine8,order,Jaccard index,0.292993630573248
metabuli,marine8,family,True positives,151
metabuli,marine8,family,False negatives,33
metabuli,marine8,family,False positives,482
metabuli,marine8,family,Completeness,0.820652173913043
metabuli,marine8,family,Purity,0.238546603475513
metabuli,marine8,family,F1 score,0.369645042839657
metabuli,marine8,family,Jaccard index,0.226726726726727
metabuli,marine8,genus,True positives,238
metabuli,marine8,genus,False negatives,107
metabuli,marine8,genus,False positives,1980
metabuli,marine8,genus,Completeness,0.689855072463768
metabuli,marine8,genus,Purity,0.107303877366997
metabuli,marine8,genus,F1 score,0.185719859539602
metabuli,marine8,genus,Jaccard index,0.102365591397849
metabuli,marine8,species,True positives,249
metabuli,marine8,species,False negatives,267
metabuli,marine8,species,False positives,6589
metabuli,marine8,species,Completeness,0.482558139534884
metabuli,marine8,species,Purity,0.0364141561860193
metabuli,marine8,species,F1 score,0.0677182485722056
metabuli,marine8,species,Jaccard index,0.035045742434905
metabuli,marine8,kingdom,L1 norm error,0.0189792526269712
metabuli,marine8,phylum,L1 norm error,0.350914931008824
metabuli,marine8,class,L1 norm error,0.389319288468867
metabuli,marine8,order,L1 norm error,0.505742507796207
metabuli,marine8,family,L1 norm error,0.539520067793518
metabuli,marine8,genus,L1 norm error,0.761543500774961
metabuli,marine8,species,L1 norm error,0.986725856804902
metabuli,marine8,na,Weighted UniFrac error,0.0289251972897184
metabuli,marine8,na,Unweighted UniFrac error,12.8998457048726
metabuli,marine8,na,Weighted UniFrac (CAMI),3.55274540527427
metabuli,marine8,na,Unweighted UniFrac (CAMI),51898
metabuli,marine8,phylum,Sum of abundances,0.979627637944415
metabuli,marine8,class,Sum of abundances,0.975081322999672
metabuli,marine8,order,Sum of abundances,0.960263515547872
metabuli,marine8,family,Sum of abundances,0.955725453457141
metabuli,marine8,genus,Sum of abundances,0.922538472334347
metabuli,marine8,species,Sum of abundances,0.85943882991803
metabuli,marine8,phylum,Taxon counts,57
metabuli,marine8,class,Taxon counts,121
metabuli,marine8,order,Taxon counts,296
metabuli,marine8,family,Taxon counts,633
metabuli,marine8,genus,Taxon counts,2218
metabuli,marine8,species,Taxon counts,6838
sylph,marine8,kingdom,Bray-Curtis distance,0.000385893439953104
sylph,marine8,phylum,Bray-Curtis distance,0.0039569193965479
sylph,marine8,class,Bray-Curtis distance,0.00445062232204744
sylph,marine8,order,Bray-Curtis distance,0.00853940981576305
sylph,marine8,family,Bray-Curtis distance,0.010540922669842
sylph,marine8,genus,Bray-Curtis distance,0.0136790376095405
sylph,marine8,species,Bray-Curtis distance,0.0180799846596341
sylph,marine8,phylum,Shannon diversity,1.88357243177225
sylph,marine8,phylum,Shannon equitability,0.521632581338006
sylph,marine8,class,Shannon diversity,2.30695507169555
sylph,marine8,class,Shannon equitability,0.57568336972752
sylph,marine8,order,Shannon diversity,3.49776379870892
sylph,marine8,order,Shannon equitability,0.744129009486727
sylph,marine8,family,Shannon diversity,4.06878594317619
sylph,marine8,family,Shannon equitability,0.780217845874615
sylph,marine8,genus,Shannon diversity,4.82660616693231
sylph,marine8,genus,Shannon equitability,0.825972358978719
sylph,marine8,species,Shannon diversity,5.29709881139782
sylph,marine8,species,Shannon equitability,0.849655090824554
sylph,marine8,kingdom,True positives,2
sylph,marine8,kingdom,False negatives,0
sylph,marine8,kingdom,False positives,0
sylph,marine8,kingdom,Completeness,1
sylph,marine8,kingdom,Purity,1
sylph,marine8,kingdom,F1 score,1
sylph,marine8,kingdom,Jaccard index,1
sylph,marine8,phylum,True positives,37
sylph,marine8,phylum,False negatives,0
sylph,marine8,phylum,False positives,0
sylph,marine8,phylum,Completeness,1
sylph,marine8,phylum,Purity,1
sylph,marine8,phylum,F1 score,1
sylph,marine8,phylum,Jaccard index,1
sylph,marine8,class,True positives,55
sylph,marine8,class,False negatives,0
sylph,marine8,class,False positives,0
sylph,marine8,class,Completeness,1
sylph,marine8,class,Purity,1
sylph,marine8,class,F1 score,1
sylph,marine8,class,Jaccard index,1
sylph,marine8,order,True positives,110
sylph,marine8,order,False negatives,0
sylph,marine8,order,False positives,0
sylph,marine8,order,Completeness,1
sylph,marine8,order,Purity,1
sylph,marine8,order,F1 score,1
sylph,marine8,order,Jaccard index,1
sylph,marine8,family,True positives,184
sylph,marine8,family,False negatives,0
sylph,marine8,family,False positives,0
sylph,marine8,family,Completeness,1
sylph,marine8,family,Purity,1
sylph,marine8,family,F1 score,1
sylph,marine8,family,Jaccard index,1
sylph,marine8,genus,True positives,345
sylph,marine8,genus,False negatives,0
sylph,marine8,genus,False positives,0
sylph,marine8,genus,Completeness,1
sylph,marine8,genus,Purity,1
sylph,marine8,genus,F1 score,1
sylph,marine8,genus,Jaccard index,1
sylph,marine8,species,True positives,509
sylph,marine8,species,False negatives,7
sylph,marine8,species,False positives,1
sylph,marine8,species,Completeness,0.986434108527132
sylph,marine8,species,Purity,0.998039215686275
sylph,marine8,species,F1 score,0.992202729044834
sylph,marine8,species,Jaccard index,0.984526112185687
sylph,marine8,kingdom,L1 norm error,0.000771786879906209
sylph,marine8,phylum,L1 norm error,0.0079138387930958
sylph,marine8,class,L1 norm error,0.00890124464409489
sylph,marine8,order,L1 norm error,0.0170788196315261
sylph,marine8,family,L1 norm error,0.0210818453396841
sylph,marine8,genus,L1 norm error,0.027358075219081
sylph,marine8,species,L1 norm error,0.0361599693192682
sylph,marine8,na,Weighted UniFrac error,0.000906753781718284
sylph,marine8,na,Unweighted UniFrac error,0.0429876342573124
sylph,marine8,na,Weighted UniFrac (CAMI),0.119265579826648
sylph,marine8,na,Unweighted UniFrac (CAMI),222
sylph,marine8,phylum,Sum of abundances,1
sylph,marine8,class,Sum of abundances,1
sylph,marine8,order,Sum of abundances,1
sylph,marine8,family,Sum of abundances,0.999999999999998
sylph,marine8,genus,Sum of abundances,0.999999999999995
sylph,marine8,species,Sum of abundances,0.999999999999993
sylph,marine8,phylum,Taxon counts,37
sylph,marine8,class,Taxon counts,55
sylph,marine8,order,Taxon counts,110
sylph,marine8,family,Taxon counts,184
sylph,marine8,genus,Taxon counts,345
sylph,marine8,species,Taxon counts,510
metaphlan42,marine8,kingdom,Bray-Curtis distance,0.00313591780884328
metaphlan42,marine8,phylum,Bray-Curtis distance,0.0327441503407947
metaphlan42,marine8,class,Bray-Curtis distance,0.0525205471636399
metaphlan42,marine8,order,Bray-Curtis distance,0.0712452214474714
metaphlan42,marine8,family,Bray-Curtis distance,0.0786688237963294
metaphlan42,marine8,genus,Bray-Curtis distance,0.0967419309784436
metaphlan42,marine8,species,Bray-Curtis distance,0.140347254086807
metaphlan42,marine8,phylum,Shannon diversity,1.83874795295673
metaphlan42,marine8,phylum,Shannon equitability,0.530550510635082
metaphlan42,marine8,class,Shannon diversity,2.24268296567042
metaphlan42,marine8,class,Shannon equitability,0.582492724350183
metaphlan42,marine8,order,Shannon diversity,3.33521537786857
metaphlan42,marine8,order,Shannon equitability,0.7307101119286
metaphlan42,marine8,family,Shannon diversity,3.88107485333832
metaphlan42,marine8,family,Shannon equitability,0.765663484355922
metaphlan42,marine8,genus,Shannon diversity,4.58446971501356
metaphlan42,marine8,genus,Shannon equitability,0.802824324882289
metaphlan42,marine8,species,Shannon diversity,4.99053237725072
metaphlan42,marine8,species,Shannon equitability,0.817477707639989
metaphlan42,marine8,kingdom,True positives,2
metaphlan42,marine8,kingdom,False negatives,0
metaphlan42,marine8,kingdom,False positives,0
metaphlan42,marine8,kingdom,Completeness,1
metaphlan42,marine8,kingdom,Purity,1
metaphlan42,marine8,kingdom,F1 score,1
metaphlan42,marine8,kingdom,Jaccard index,1
metaphlan42,marine8,phylum,True positives,32
metaphlan42,marine8,phylum,False negatives,5
metaphlan42,marine8,phylum,False positives,0
metaphlan42,marine8,phylum,Completeness,0.864864864864865
metaphlan42,marine8,phylum,Purity,1
metaphlan42,marine8,phylum,F1 score,0.927536231884058
metaphlan42,marine8,phylum,Jaccard index,0.864864864864865
metaphlan42,marine8,class,True positives,47
metaphlan42,marine8,class,False negatives,8
metaphlan42,marine8,class,False positives,0
metaphlan42,marine8,class,Completeness,0.854545454545455
metaphlan42,marine8,class,Purity,1
metaphlan42,marine8,class,F1 score,0.92156862745098
metaphlan42,marine8,class,Jaccard index,0.854545454545455
metaphlan42,marine8,order,True positives,96
metaphlan42,marine8,order,False negatives,14
metaphlan42,marine8,order,False positives,0
metaphlan42,marine8,order,Completeness,0.872727272727273
metaphlan42,marine8,order,Purity,1
metaphlan42,marine8,order,F1 score,0.932038834951456
metaphlan42,marine8,order,Jaccard index,0.872727272727273
metaphlan42,marine8,family,True positives,159
metaphlan42,marine8,family,False negatives,25
metaphlan42,marine8,family,False positives,0
metaphlan42,marine8,family,Completeness,0.864130434782609
metaphlan42,marine8,family,Purity,1
metaphlan42,marine8,family,F1 score,0.927113702623907
metaphlan42,marine8,family,Jaccard index,0.864130434782609
metaphlan42,marine8,genus,True positives,302
metaphlan42,marine8,genus,False negatives,43
metaphlan42,marine8,genus,False positives,0
metaphlan42,marine8,genus,Completeness,0.87536231884058
metaphlan42,marine8,genus,Purity,1
metaphlan42,marine8,genus,F1 score,0.933539412673879
metaphlan42,marine8,genus,Jaccard index,0.87536231884058
